NAICS,Industry,"Occupation Jobs in Industry (2024)","Occupation Jobs in Industry (2029)","Change (2024 - 2029)","% Change (2024 - 2029)","% of Occupation in Industry (2024)","% of Total Jobs in Industry (2024)"
456,"Health and Personal Care Retailers",21.3098905549,22.1277652616,0.817874706734,0.0383800519589,0.00228324014372,0.000598083281267
315,"Apparel Manufacturing",20.7852151226,13.4570913202,-7.32812380235,-0.352564251038,0.00222702399346,0.00100267100341
323,"Printing and Related Support Activities",19.0784615235,14.0326937866,-5.0457677369,-0.264474561048,0.00204415452621,0.0018277458292
339,"Miscellaneous Manufacturing",18.1521479406,17.3959367393,-0.75621120134,-0.0416595988427,0.00194490500859,0.000939703311627
484,"Truck Transportation",16.6771553451,18.0503488178,1.37319347277,0.0823397902314,0.00178686748619,0.000360382100718
336,"Transportation Equipment Manufacturing",15.9229839884,16.1362888844,0.213304895991,0.0133960378373,0.00170606208213,0.00025752432686
458,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",13.360944562,13.8534276743,0.492483112394,0.0368599023902,0.0014315533392,0.000236196503765
493,"Warehousing and Storage",13.0396363869,13.7384086925,0.698772305628,0.0535883275344,0.00139712689661,0.000589811657513
813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",12.6994443512,12.7219269324,0.0224825811666,0.00177035943817,0.00136067714993,0.000180705336914
903,"Local Government",12.5188462046,13.4036391806,0.884792976083,0.0706768788134,0.00134132702999,2.68878361932E-5
335,"Electrical Equipment, Appliance, and Component Manufacturing",11.8419540685,10.6081498137,-1.23380425486,-0.104189245096,0.00126880167872,0.00175947167552
624,"Social Assistance",11.2393984018,12.620574822,1.38117642018,0.122887041708,0.00120424108027,3.07435527097E-5
445,"Food and Beverage Stores",11.0418920851,10.4681171504,-0.573774934693,-0.0519634615401,0.00118307934085,0.000107905025957
326,"Plastics and Rubber Products Manufacturing",10.5992092355,9.58297762062,-1.01623161485,-0.0958780596052,0.00113564825478,0.000912504563089
337,"Furniture and Related Product Manufacturing",10.0121635594,7.71728022288,-2.29488333653,-0.229209533275,0.0010727494684,0.000968954550654
322,"Paper Manufacturing",9.49676352964,8.55312816288,-0.943635366764,-0.0993638900051,0.00101752712762,0.00152160399247
481,"Air Transportation",8.82186187592,9.56781223751,0.745950361593,0.0845570211918,0.000945215045829,0.000253360625877
327,"Nonmetallic Mineral Product Manufacturing",8.09103538742,8.65377911944,0.562743732027,0.0695515104163,0.000866910918816,0.00115913474853
722,"Food Services and Drinking Places",7.91550289285,8.56669397721,0.651191084359,0.0822678095345,0.00084810355624,1.95871081351E-5
455,"General Merchandise Retailers",6.91509306027,6.839215827,-0.0758772332698,-0.0109726987921,0.00074091502404,9.45201547651E-5
533,"Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)",6.82859071645,8.11824712664,1.28965641018,0.188861283936,0.000731646763209,0.0122214649072
313,"Textile Mills",5.47900815592,4.1570261727,-1.32198198323,-0.241281258506,0.000587046251465,0.0014603380608
331,"Primary Metal Manufacturing",5.19360902709,2.52977555137,-2.66383347572,-0.512906046995,0.000556467270017,0.00102193248321
712,"Museums, Historical Sites, and Similar Institutions",4.94233684982,4.10182699432,-0.840509855502,-0.170063247618,0.000529544807855,0.000774838954311
221,Utilities,4.88758248813,4.66657071178,-0.221011776352,-0.0452190376098,0.000523678172532,0.000388961091996
902,"State Government",4.82866856727,5.30153191064,0.47286334337,0.0979283081418,0.000517365862819,4.85005196384E-5
525,"Funds, Trusts, and Other Financial Vehicles",4.20605041315,4.11054402275,-0.0955063903973,-0.0227069057705,0.000450655676766,0.00301064799792
237,"Heavy and Civil Engineering Construction",4.02626128267,3.94738598047,-0.0788753022058,-0.0195902095439,0.000431392238549,0.000224624642568
483,"Water Transportation",3.87049126936,3.15007070618,-0.720420563185,-0.18613155619,0.000414702319534,0.00153634706772
321,"Wood Product Manufacturing",3.10301704831,2.70950141361,-0.393515634701,-0.126817103668,0.000332471585112,0.000937690854643
623,"Nursing and Residential Care Facilities",2.39363033092,2.61033908453,0.216708753608,0.0905355980865,0.000256464614246,2.46235420436E-5
212,"Mining (except Oil and Gas)",2.25920156477,2.08597208255,-0.173229482222,-0.076677302691,0.000242061295067,0.0056621571392
111,"Crop Production",2.12798071889,2.07793742019,-0.0500432987081,-0.0235168008167,0.000228001687288,0.000549546476711
115,"Support Activities for Agriculture and Forestry",1.57558535356,1.47728732158,-0.0982980319708,-0.0623882620824,0.000168815495313,0.00125080677938
521,"Monetary Authorities-Central Bank",1.48045247755,1.08628566123,-0.394166816315,-0.266247530598,0.000158622519384,0.00427496136698
999,"Unclassified Industry",1.38886545104,0,-1.38886545104,-1,0.000148809462155,0.00188961285856
213,"Support Activities for Mining",1.12209919002,0.970846259297,-0.151252930726,-0.134794617153,0.000120226892264,0.00104423567886
314,"Textile Product Mills",0.660652397053,0.478584020644,-0.182068376409,-0.275588762292,7.07853505916E-5,0.000188241832346
901,"Federal Government",0.621012919247,0.590430281218,-0.0305826380284,-0.0492463797137,6.65381937716E-5,9.61326591132E-6
113,"Forestry and Logging",0.108602221691,0.123845933803,0.015243712112,0.140362801742,1.16361438659E-5,0.0016548088061
112,"Animal Production and Aquaculture",0,0,0,0,0,0
114,"Fishing, Hunting and Trapping",0,0,0,0,0,0
211,"Oil and Gas Extraction",0,0,0,0,0,0
316,"Leather and Allied Product Manufacturing",0,0,0,0,0,0
324,"Petroleum and Coal Products Manufacturing",0,0,0,0,0,0
457,"Gasoline Stations and Fuel Dealers",0,0,0,0,0,0
482,"Rail Transportation",0,0,0,0,0,0
485,"Transit and Ground Passenger Transportation",0,0,0,0,0,0
486,"Pipeline Transportation",0,0,0,0,0,0
487,"Scenic and Sightseeing Transportation",0,0,0,0,0,0
491,"Postal Service",0,0,0,0,0,0
492,"Couriers and Messengers",0,0,0,0,0,0
622,Hospitals,0,0,0,0,0,0
814,"Private Households",0,0,0,0,0,0
