NAICS,Industry,"Occupation Jobs in Industry (2024)","Occupation Jobs in Industry (2029)","Change (2024 - 2029)","% Change (2024 - 2029)","% of Occupation in Industry (2024)","% of Total Jobs in Industry (2024)"
522,"Credit Intermediation and Related Activities",3.10359362679,2.59510990167,-0.508483725121,-0.163837082513,0.00474081948951,6.36619084788E-5
493,"Warehousing and Storage",2.04720360097,1.99061725098,-0.0565863499944,-0.0276408022961,0.00312715641852,9.25995567156E-5
721,Accommodation,1.94450610868,2.00548172666,0.0609756179794,0.0313578947925,0.00297028334442,3.99419887642E-5
334,"Computer and Electronic Product Manufacturing",1.87543369754,0.893536431661,-0.981897265884,-0.523557440164,0.00286477345096,6.62575397755E-5
332,"Fabricated Metal Product Manufacturing",1.82642185399,1.66058642566,-0.16583542833,-0.0907979873145,0.00278990659303,4.96060742258E-5
811,"Repair and Maintenance",0.68806306253,0.702768602223,0.0147055396926,0.021372371943,0.00105103411371,1.34986785323E-5
321,"Wood Product Manufacturing",0.57349138055,1.59823170922,1.02474032867,1.78684521411,0.000876022907931,0.000173301536661
221,Utilities,0.501574570502,0.583810765882,0.0822361953801,0.163956069977,0.00076616812161,3.99160511631E-5
114,"Fishing, Hunting and Trapping",0.131396571578,0.105485823307,-0.0259107482704,-0.197195010184,0.000200711659546,0.00105185077428
211,"Oil and Gas Extraction",0,0,0,0,0,0
212,"Mining (except Oil and Gas)",0,0,0,0,0,0
213,"Support Activities for Mining",0,0,0,0,0,0
236,"Construction of Buildings",0,0,0,0,0,0
238,"Specialty Trade Contractors",0,0,0,0,0,0
313,"Textile Mills",0,0,0,0,0,0
314,"Textile Product Mills",0,0,0,0,0,0
315,"Apparel Manufacturing",0,0,0,0,0,0
316,"Leather and Allied Product Manufacturing",0,0,0,0,0,0
322,"Paper Manufacturing",0,0,0,0,0,0
323,"Printing and Related Support Activities",0,0,0,0,0,0
324,"Petroleum and Coal Products Manufacturing",0,0,0,0,0,0
326,"Plastics and Rubber Products Manufacturing",0,0,0,0,0,0
327,"Nonmetallic Mineral Product Manufacturing",0,0,0,0,0,0
331,"Primary Metal Manufacturing",0,0,0,0,0,0
333,"Machinery Manufacturing",0,0,0,0,0,0
335,"Electrical Equipment, Appliance, and Component Manufacturing",0,0,0,0,0,0
336,"Transportation Equipment Manufacturing",0,0,0,0,0,0
337,"Furniture and Related Product Manufacturing",0,0,0,0,0,0
339,"Miscellaneous Manufacturing",0,0,0,0,0,0
449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",0,0,0,0,0,0
457,"Gasoline Stations and Fuel Dealers",0,0,0,0,0,0
481,"Air Transportation",0,0,0,0,0,0
482,"Rail Transportation",0,0,0,0,0,0
483,"Water Transportation",0,0,0,0,0,0
485,"Transit and Ground Passenger Transportation",0,0,0,0,0,0
486,"Pipeline Transportation",0,0,0,0,0,0
487,"Scenic and Sightseeing Transportation",0,0,0,0,0,0
488,"Support Activities for Transportation",0,0,0,0,0,0
491,"Postal Service",0,0,0,0,0,0
492,"Couriers and Messengers",0,0,0,0,0,0
512,"Motion Picture and Sound Recording Industries",0,0,0,0,0,0
513,"Publishing Industries",0,0,0,0,0,0
516,"Broadcasting and Content Providers",0,0,0,0,0,0
517,Telecommunications,0,0,0,0,0,0
518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",0,0,0,0,0,0
519,"Web Search Portals, Libraries, Archives, and Other Information Services",0,0,0,0,0,0
521,"Monetary Authorities-Central Bank",0,0,0,0,0,0
523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",0,0,0,0,0,0
525,"Funds, Trusts, and Other Financial Vehicles",0,0,0,0,0,0
532,"Rental and Leasing Services",0,0,0,0,0,0
562,"Waste Management and Remediation Services",0,0,0,0,0,0
622,Hospitals,0,0,0,0,0,0
722,"Food Services and Drinking Places",0,0,0,0,0,0
814,"Private Households",0,0,0,0,0,0
901,"Federal Government",0,0,0,0,0,0
999,"Unclassified Industry",0,0,0,0,0,0
