NAICS,Industry,"Occupation Jobs in Industry (2024)","Occupation Jobs in Industry (2029)","Change (2024 - 2029)","% Change (2024 - 2029)","% of Occupation in Industry (2024)","% of Total Jobs in Industry (2024)"
813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",8.9286171544,9.62058831483,0.691971160429,0.077500373066,0.000590233740764,0.000127048768941
336,"Transportation Equipment Manufacturing",8.88753795745,9.86481027345,0.977272315999,0.109959847224,0.000587518165926,0.00014373921569
321,"Wood Product Manufacturing",8.67190809846,8.13388654431,-0.538021554143,-0.0620418883635,0.000573263772877,0.00262053633275
484,"Truck Transportation",7.62222812638,8.64004278072,1.01781465434,0.133532431392,0.000503873796153,0.00016471121888
713,"Amusement, Gambling, and Recreation Industries",7.3818552613,7.85618861148,0.474333350179,0.0642566581691,0.000487983745893,0.000153720188593
622,Hospitals,7.20896343768,7.12847288505,-0.0804905526266,-0.0111653434398,0.000476554586591,5.85281105095E-5
339,"Miscellaneous Manufacturing",6.51724478779,5.71641787732,-0.800826910477,-0.12287813893,0.000430827943908,0.000337385775491
211,"Oil and Gas Extraction",5.87833125136,2.66125198581,-3.21707926554,-0.547277641899,0.000388592027627,0.0266628932492
325,"Chemical Manufacturing",5.61506558809,5.10066781324,-0.514397774851,-0.0916102878553,0.000371188629704,0.000291393569765
623,"Nursing and Residential Care Facilities",4.86251148889,5.106974682,0.244463193117,0.050275088023,0.000321440408516,5.00211977336E-5
999,"Unclassified Industry",4.7433922507,0,-4.7433922507,-1,0.000313565931166,0.00645359489891
492,"Couriers and Messengers",4.55957168375,4.97713615188,0.417564468131,0.091579757287,0.000301414318101,0.000106012738878
334,"Computer and Electronic Product Manufacturing",4.46766317203,2.32372833614,-2.14393483589,-0.479878351017,0.000295338628692,0.000157838888526
721,Accommodation,4.34800280306,4.63808484648,0.290082043419,0.0667161583278,0.000287428379437,8.93120768976E-5
456,"Health and Personal Care Retailers",4.11800411939,4.32943020126,0.211426081869,0.0513418820718,0.000272224123158,0.000115575882929
331,"Primary Metal Manufacturing",3.6698428471,2.17494867097,-1.49489417613,-0.407345556312,0.00024259804561,0.000722105109218
425,"Wholesale Electronic Markets and Agents and Brokers",3.50603616539,2.950278272,-0.555757893384,-0.158514592311,0.000231769467249,0.000364919433149
335,"Electrical Equipment, Appliance, and Component Manufacturing",3.37373208168,2.67357032846,-0.700161753226,-0.207533300296,0.000223023394605,0.000501267443208
486,"Pipeline Transportation",3.27662546574,3.27649820364,-0.000127262091806,-3.88393770168E-5,0.000216604080148,0.00451231547359
519,"Web Search Portals, Libraries, Archives, and Other Information Services",2.70490984947,3.01801522381,0.313105374338,0.115754458286,0.000178810338855,0.000398890127855
712,"Museums, Historical Sites, and Similar Institutions",2.43740494953,2.56479111706,0.127386167535,0.0522630298093,0.000161126702628,0.000382126180329
812,"Personal and Laundry Services",2.28984615657,2.31097650079,0.0211303442207,0.00922784448209,0.000151372204608,2.28626401259E-5
326,"Plastics and Rubber Products Manufacturing",2.26927362804,2.07156829255,-0.197705335487,-0.0871227396486,0.00015001224032,0.000195365757434
455,"General Merchandise Retailers",2.26738390636,2.40787238026,0.140488473905,0.0619606029273,0.00014988731868,3.09921321192E-5
311,"Food Manufacturing",2.00117105635,1.85355440477,-0.147616651587,-0.0737651342289,0.000132289094501,4.92312809681E-5
312,"Beverage and Tobacco Product Manufacturing",1.58116856777,1.67472037122,0.0935518034518,0.0591662428402,0.000104524477015,0.000216238933709
314,"Textile Product Mills",1.43199438662,1.1815069427,-0.250487443922,-0.174922085073,9.46631924019E-5,0.00040802280965
493,"Warehousing and Storage",1.26143150627,1.19458275341,-0.0668487528645,-0.0529943580226,8.33879898522E-5,5.70573431253E-5
522,"Credit Intermediation and Related Activities",0.786559257532,0,-0.786559257532,-1,5.19961607578E-5,1.61341559133E-5
441,"Motor Vehicle and Parts Dealers",0.414714393287,0.415549343925,0.000834950638359,0.00201331483034,2.74150435017E-5,9.28395252912E-6
111,"Crop Production",0.0620404045595,0.0682310589013,0.00619065434185,0.0997842355447,4.10123308329E-6,1.60218020007E-5
112,"Animal Production and Aquaculture",0,0,0,0,0,0
113,"Forestry and Logging",0,0,0,0,0,0
114,"Fishing, Hunting and Trapping",0,0,0,0,0,0
115,"Support Activities for Agriculture and Forestry",0,0,0,0,0,0
313,"Textile Mills",0,0,0,0,0,0
315,"Apparel Manufacturing",0,0,0,0,0,0
316,"Leather and Allied Product Manufacturing",0,0,0,0,0,0
322,"Paper Manufacturing",0,0,0,0,0,0
323,"Printing and Related Support Activities",0,0,0,0,0,0
445,"Food and Beverage Stores",0,0,0,0,0,0
457,"Gasoline Stations and Fuel Dealers",0,0,0,0,0,0
458,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",0,0,0,0,0,0
481,"Air Transportation",0,0,0,0,0,0
483,"Water Transportation",0,0,0,0,0,0
485,"Transit and Ground Passenger Transportation",0,0,0,0,0,0
487,"Scenic and Sightseeing Transportation",0,0,0,0,0,0
491,"Postal Service",0,0,0,0,0,0
513,"Publishing Industries",0,0,0,0,0,0
516,"Broadcasting and Content Providers",0,0,0,0,0,0
518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",0,0,0,0,0,0
521,"Monetary Authorities-Central Bank",0,0,0,0,0,0
523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",0,0,0,0,0,0
524,"Insurance Carriers and Related Activities",0,0,0,0,0,0
525,"Funds, Trusts, and Other Financial Vehicles",0,0,0,0,0,0
533,"Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)",0,0,0,0,0,0
621,"Ambulatory Health Care Services",0,0,0,0,0,0
814,"Private Households",0,0,0,0,0,0
