NAICS,Industry,"Occupation Jobs in Industry (2024)","Occupation Jobs in Industry (2029)","Change (2024 - 2029)","% Change (2024 - 2029)","% of Occupation in Industry (2024)","% of Total Jobs in Industry (2024)"
484,"Truck Transportation",0,0,0,0,0,0
485,"Transit and Ground Passenger Transportation",0,0,0,0,0,0
486,"Pipeline Transportation",0,0,0,0,0,0
487,"Scenic and Sightseeing Transportation",0,0,0,0,0,0
488,"Support Activities for Transportation",0,0,0,0,0,0
491,"Postal Service",0,0,0,0,0,0
492,"Couriers and Messengers",0,0,0,0,0,0
493,"Warehousing and Storage",0,0,0,0,0,0
512,"Motion Picture and Sound Recording Industries",0,0,0,0,0,0
513,"Publishing Industries",0,0,0,0,0,0
516,"Broadcasting and Content Providers",0,0,0,0,0,0
517,Telecommunications,0,0,0,0,0,0
518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",0,0,0,0,0,0
519,"Web Search Portals, Libraries, Archives, and Other Information Services",0,0,0,0,0,0
521,"Monetary Authorities-Central Bank",0,0,0,0,0,0
522,"Credit Intermediation and Related Activities",0,0,0,0,0,0
523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",0,0,0,0,0,0
524,"Insurance Carriers and Related Activities",0,0,0,0,0,0
525,"Funds, Trusts, and Other Financial Vehicles",0,0,0,0,0,0
531,"Real Estate",0,0,0,0,0,0
532,"Rental and Leasing Services",0,0,0,0,0,0
533,"Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)",0,0,0,0,0,0
541,"Professional, Scientific, and Technical Services",0,0,0,0,0,0
551,"Management of Companies and Enterprises",0,0,0,0,0,0
562,"Waste Management and Remediation Services",0,0,0,0,0,0
611,"Educational Services",0,0,0,0,0,0
621,"Ambulatory Health Care Services",0,0,0,0,0,0
622,Hospitals,0,0,0,0,0,0
623,"Nursing and Residential Care Facilities",0,0,0,0,0,0
624,"Social Assistance",0,0,0,0,0,0
711,"Performing Arts, Spectator Sports, and Related Industries",0,0,0,0,0,0
712,"Museums, Historical Sites, and Similar Institutions",0,0,0,0,0,0
713,"Amusement, Gambling, and Recreation Industries",0,0,0,0,0,0
721,Accommodation,0,0,0,0,0,0
722,"Food Services and Drinking Places",0,0,0,0,0,0
811,"Repair and Maintenance",0,0,0,0,0,0
812,"Personal and Laundry Services",0,0,0,0,0,0
813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",0,0,0,0,0,0
814,"Private Households",0,0,0,0,0,0
999,"Unclassified Industry",0,0,0,0,0,0
