NAICS,Industry,"Occupation Jobs in Industry (2024)","Occupation Jobs in Industry (2029)","Change (2024 - 2029)","% Change (2024 - 2029)","% of Occupation in Industry (2024)","% of Total Jobs in Industry (2024)"
562,"Waste Management and Remediation Services",8.05794115177,9.22314548054,1.16520432877,0.144603231375,0.00134381156769,0.000524706577729
424,"Merchant Wholesalers, Nondurable Goods",7.99974405832,7.05890633193,-0.940837726395,-0.117608478413,0.00133410611987,8.41091808581E-5
236,"Construction of Buildings",7.41076580409,7.40803075512,-0.00273504896884,-0.000369064283118,0.00123588304077,0.000114850658221
811,"Repair and Maintenance",7.07848433215,7.08298134753,0.00449701537651,0.00063530766835,0.00118046892476,0.000138868353352
238,"Specialty Trade Contractors",5.69611446624,5.57675091531,-0.119363550937,-0.0209552584738,0.000949933037043,4.24817611167E-5
423,"Merchant Wholesalers, Durable Goods",4.39028699346,3.66649871279,-0.723788280672,-0.164861268011,0.00073216201709,4.68641042925E-5
336,"Transportation Equipment Manufacturing",4.1607051444,4.57449165477,0.413786510374,0.0994510536108,0.000693874973454,6.72915825549E-5
901,"Federal Government",3.75121752898,3.85219646957,0.100978940593,0.0269189775889,0.000625585296964,5.80687623069E-5
325,"Chemical Manufacturing",3.16777395488,3.20874010209,0.0409661472194,0.0129321560828,0.000528285228721,0.000164391483312
459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",3.10487682063,2.8544333917,-0.250443428932,-0.0806613090953,0.000517795961676,6.47124476912E-5
519,"Web Search Portals, Libraries, Archives, and Other Information Services",2.47394156148,2.94048328168,0.466541720199,0.188582352738,0.000412575771588,0.000364829484412
481,"Air Transportation",2.39871807205,2.58535758351,0.186639511467,0.077808023228,0.00040003085554,6.88903000957E-5
532,"Rental and Leasing Services",2.33530494713,2.41855476607,0.0832498189371,0.0356483717638,0.000389455537453,0.000107579089662
493,"Warehousing and Storage",2.31643485262,2.46539172931,0.148956876691,0.0643043669123,0.000386308598203,0.000104777483007
332,"Fabricated Metal Product Manufacturing",2.2783326033,2.21669224892,-0.0616403543806,-0.02705502888,0.000379954339414,6.18800831711E-5
485,"Transit and Ground Passenger Transportation",2.22786706203,2.20125820883,-0.0266088531961,-0.0119436449551,0.000371538271729,8.48674451671E-5
449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",2.15534335599,2.00321679974,-0.152126556251,-0.0705811238049,0.00035944359478,8.61384388692E-5
512,"Motion Picture and Sound Recording Industries",2.00994559017,2.03978920738,0.0298436172173,0.0148479726831,0.000335195812878,1.56435158455E-5
441,"Motor Vehicle and Parts Dealers",1.97326726343,1.97232604465,-0.000941218777597,-0.000476984945243,0.000329079019664,4.4174303804E-5
312,"Beverage and Tobacco Product Manufacturing",1.86990413725,1.81726020456,-0.05264393269,-0.0281532788989,0.000311841295781,0.000255726103478
339,"Miscellaneous Manufacturing",1.83006220279,1.80256034838,-0.0275018544156,-0.0150278249415,0.000305196912137,9.47389542037E-5
333,"Machinery Manufacturing",1.80013989904,0.87754047937,-0.922599419673,-0.512515399588,0.000300206811421,0.000134801867333
322,"Paper Manufacturing",1.65696005102,1.40852222154,-0.248437829489,-0.1499359199,0.000276328908567,0.000265483816789
484,"Truck Transportation",1.59380377829,1.70640433525,0.112600556957,0.070648945931,0.000265796425359,3.44410267739E-5
115,"Support Activities for Agriculture and Forestry",1.47985916485,1.39467659589,-0.0851825689637,-0.0575612673064,0.000246794041656,0.00117481282226
337,"Furniture and Related Product Manufacturing",1.45970444552,1.04194246779,-0.417761977725,-0.28619627693,0.000243432867322,0.000141266895681
533,"Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)",1.33754659708,1.02419717046,-0.313349426617,-0.234271783354,0.000223060773915,0.00239387297859
321,"Wood Product Manufacturing",1.25653285377,1.03649496159,-0.220037892189,-0.175115112611,0.000209550225334,0.000379707667473
334,"Computer and Electronic Product Manufacturing",1.22202834664,0.596805910921,-0.625222435715,-0.511626786266,0.000203795956972,4.31732627445E-5
457,"Gasoline Stations and Fuel Dealers",1.19613473786,1.18715345454,-0.00898128331344,-0.007508588313,0.000199477716078,8.68900419725E-5
323,"Printing and Related Support Activities",1.17537964138,0.870800358406,-0.304579282971,-0.259132685516,0.000196016417688,0.000112603169527
517,Telecommunications,1.05997466995,0.700549235515,-0.359425434432,-0.339088701478,0.000176770492127,8.11837616062E-5
999,"Unclassified Industry",0.94632596399,0,-0.94632596399,-1,0.000157817456502,0.00128751831835
326,"Plastics and Rubber Products Manufacturing",0.77176895446,0.716219290253,-0.0555496642071,-0.071977065009,0.000128706828339,6.64429465397E-5
335,"Electrical Equipment, Appliance, and Component Manufacturing",0.540097867572,0.474055193705,-0.0660426738667,-0.122279086499,9.00713654339E-5,8.02474738968E-5
482,"Rail Transportation",0.442091536281,0.423557174565,-0.0185343617154,-0.0419242627248,7.37269867378E-5,0.000219268385166
111,"Crop Production",0.0166822470252,0.0177497806063,0.00106753358106,0.0639921935846,2.7820749873E-6,4.30815467214E-6
237,"Heavy and Civil Engineering Construction",0.0074234111121,0.00428227214884,-0.00314113896326,-0.42313956695,1.23799188108E-6,4.14151231284E-7
112,"Animal Production and Aquaculture",0,0,0,0,0,0
113,"Forestry and Logging",0,0,0,0,0,0
114,"Fishing, Hunting and Trapping",0,0,0,0,0,0
211,"Oil and Gas Extraction",0,0,0,0,0,0
212,"Mining (except Oil and Gas)",0,0,0,0,0,0
213,"Support Activities for Mining",0,0,0,0,0,0
221,Utilities,0,0,0,0,0,0
313,"Textile Mills",0,0,0,0,0,0
314,"Textile Product Mills",0,0,0,0,0,0
315,"Apparel Manufacturing",0,0,0,0,0,0
316,"Leather and Allied Product Manufacturing",0,0,0,0,0,0
324,"Petroleum and Coal Products Manufacturing",0,0,0,0,0,0
327,"Nonmetallic Mineral Product Manufacturing",0,0,0,0,0,0
331,"Primary Metal Manufacturing",0,0,0,0,0,0
425,"Wholesale Electronic Markets and Agents and Brokers",0,0,0,0,0,0
444,"Building Material and Garden Equipment and Supplies Dealers",0,0,0,0,0,0
455,"General Merchandise Retailers",0,0,0,0,0,0
456,"Health and Personal Care Retailers",0,0,0,0,0,0
458,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",0,0,0,0,0,0
483,"Water Transportation",0,0,0,0,0,0
486,"Pipeline Transportation",0,0,0,0,0,0
487,"Scenic and Sightseeing Transportation",0,0,0,0,0,0
491,"Postal Service",0,0,0,0,0,0
492,"Couriers and Messengers",0,0,0,0,0,0
513,"Publishing Industries",0,0,0,0,0,0
516,"Broadcasting and Content Providers",0,0,0,0,0,0
518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",0,0,0,0,0,0
521,"Monetary Authorities-Central Bank",0,0,0,0,0,0
522,"Credit Intermediation and Related Activities",0,0,0,0,0,0
523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",0,0,0,0,0,0
524,"Insurance Carriers and Related Activities",0,0,0,0,0,0
525,"Funds, Trusts, and Other Financial Vehicles",0,0,0,0,0,0
