NAICS,Industry,"Occupation Jobs in Industry (2024)","Occupation Jobs in Industry (2029)","Change (2024 - 2029)","% Change (2024 - 2029)","% of Occupation in Industry (2024)","% of Total Jobs in Industry (2024)"
518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",1.66721593557,1.85291024295,0.185694307375,0.111379877923,0.000556304861367,0.000154120163258
456,"Health and Personal Care Retailers",1.49449314422,1.50008797345,0.00559482923086,0.00374362990723,0.000498671937852,4.19444370784E-5
523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",1.46288289978,1.56569658492,0.102813685137,0.0702815551077,0.000488124454306,4.77016327776E-5
457,"Gasoline Stations and Fuel Dealers",1.35555070611,1.34421894947,-0.0113317566395,-0.00835952250877,0.000452310604492,9.84703930266E-5
331,"Primary Metal Manufacturing",1.19578856009,1.07505385698,-0.120734703106,-0.100966598223,0.000399002297753,0.000235292099624
326,"Plastics and Rubber Products Manufacturing",1.0670887296,0.984288467751,-0.0828002618481,-0.0775945425637,0.000356058645507,9.18675453374E-5
325,"Chemical Manufacturing",0.953843591945,0.803645378115,-0.15019821383,-0.157466292271,0.000318271806226,4.94996692192E-5
482,"Rail Transportation",0.951805719184,0.91190196615,-0.039903753034,-0.0419242627248,0.000317591823208,0.000472076223836
513,"Publishing Industries",0.83844206716,0.931775445002,0.0933333778427,0.111317622885,0.000279765438888,4.13189003231E-5
111,"Crop Production",0,0,0,0,0,0
112,"Animal Production and Aquaculture",0,0,0,0,0,0
113,"Forestry and Logging",0,0,0,0,0,0
114,"Fishing, Hunting and Trapping",0,0,0,0,0,0
115,"Support Activities for Agriculture and Forestry",0,0,0,0,0,0
211,"Oil and Gas Extraction",0,0,0,0,0,0
212,"Mining (except Oil and Gas)",0,0,0,0,0,0
213,"Support Activities for Mining",0,0,0,0,0,0
236,"Construction of Buildings",0,0,0,0,0,0
237,"Heavy and Civil Engineering Construction",0,0,0,0,0,0
311,"Food Manufacturing",0,0,0,0,0,0
313,"Textile Mills",0,0,0,0,0,0
314,"Textile Product Mills",0,0,0,0,0,0
315,"Apparel Manufacturing",0,0,0,0,0,0
316,"Leather and Allied Product Manufacturing",0,0,0,0,0,0
321,"Wood Product Manufacturing",0,0,0,0,0,0
322,"Paper Manufacturing",0,0,0,0,0,0
323,"Printing and Related Support Activities",0,0,0,0,0,0
327,"Nonmetallic Mineral Product Manufacturing",0,0,0,0,0,0
333,"Machinery Manufacturing",0,0,0,0,0,0
335,"Electrical Equipment, Appliance, and Component Manufacturing",0,0,0,0,0,0
337,"Furniture and Related Product Manufacturing",0,0,0,0,0,0
339,"Miscellaneous Manufacturing",0,0,0,0,0,0
425,"Wholesale Electronic Markets and Agents and Brokers",0,0,0,0,0,0
481,"Air Transportation",0,0,0,0,0,0
483,"Water Transportation",0,0,0,0,0,0
485,"Transit and Ground Passenger Transportation",0,0,0,0,0,0
486,"Pipeline Transportation",0,0,0,0,0,0
487,"Scenic and Sightseeing Transportation",0,0,0,0,0,0
491,"Postal Service",0,0,0,0,0,0
517,Telecommunications,0,0,0,0,0,0
525,"Funds, Trusts, and Other Financial Vehicles",0,0,0,0,0,0
532,"Rental and Leasing Services",0,0,0,0,0,0
533,"Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)",0,0,0,0,0,0
562,"Waste Management and Remediation Services",0,0,0,0,0,0
811,"Repair and Maintenance",0,0,0,0,0,0
814,"Private Households",0,0,0,0,0,0
999,"Unclassified Industry",0,0,0,0,0,0
